timestamp,timestamp,open,high,low,close,volume,turnover
2025-03-21 03:00:00,1742515200000,0.08859,0.09016,0.08858,0.09016,1438254,128376.28044
2025-03-21 04:00:00,1742518800000,0.09016,0.09016,0.08868,0.08894,1023486,91151.395
2025-03-21 05:00:00,1742522400000,0.08894,0.08907,0.08785,0.08802,214703,18987.5498
2025-03-21 06:00:00,1742526000000,0.08802,0.08803,0.08718,0.08724,1426282,124779.44381
2025-03-21 07:00:00,1742529600000,0.08724,0.08804,0.08723,0.08777,263386,23109.84263
2025-03-21 08:00:00,1742533200000,0.08777,0.08791,0.08693,0.08763,1454860,127397.46497
2025-03-21 09:00:00,1742536800000,0.08763,0.08763,0.08708,0.08733,262590,22928.96347
2025-03-21 10:00:00,1742540400000,0.08733,0.08757,0.08675,0.0873,653159,56982.39587
2025-03-21 11:00:00,1742544000000,0.0873,0.0879,0.08645,0.08696,7832779,681169.9845
2025-03-21 12:00:00,1742547600000,0.08696,0.08696,0.08608,0.08614,926662,80238.97146
2025-03-21 13:00:00,1742551200000,0.08614,0.08629,0.08514,0.08585,2236186,191872.06982
2025-03-21 14:00:00,1742554800000,0.08585,0.08711,0.08556,0.08688,2172434,187901.552
2025-03-21 15:00:00,1742558400000,0.08688,0.08757,0.08601,0.0863,9211518,797779.24083
2025-03-21 16:00:00,1742562000000,0.0863,0.08683,0.08564,0.08652,775720,66973.3636
2025-03-21 17:00:00,1742565600000,0.08652,0.08682,0.08584,0.0867,1054516,91067.51592
2025-03-21 18:00:00,1742569200000,0.0867,0.08676,0.08562,0.08615,3684872,317251.29295
2025-03-21 19:00:00,1742572800000,0.08615,0.08718,0.08615,0.08714,1131409,98092.62233
2025-03-21 20:00:00,1742576400000,0.08714,0.08725,0.08667,0.08683,628193,54598.67674
2025-03-21 21:00:00,1742580000000,0.08683,0.08796,0.08654,0.08783,1319134,115387.27732
2025-03-21 22:00:00,1742583600000,0.08783,0.0879,0.08737,0.08762,427327,37459.78751
2025-03-21 23:00:00,1742587200000,0.08762,0.0881,0.0874,0.08768,2635379,231224.35336
2025-03-22 00:00:00,1742590800000,0.08768,0.08826,0.08714,0.0873,497132,43537.62297
2025-03-22 01:00:00,1742594400000,0.0873,0.08747,0.08678,0.08718,570150,49700.99
2025-03-22 02:00:00,1742598000000,0.08718,0.08738,0.0863,0.08654,8940805,776100.62048
2025-03-22 03:00:00,1742601600000,0.08654,0.08712,0.0865,0.08687,473586,41070.78217
2025-03-22 04:00:00,1742605200000,0.08687,0.08716,0.08615,0.08626,273160,23654.9917
2025-03-22 05:00:00,1742608800000,0.08626,0.08698,0.08614,0.08686,149984,12967.52097
2025-03-22 06:00:00,1742612400000,0.08686,0.08716,0.08663,0.08716,201078,17485.20867
2025-03-22 07:00:00,1742616000000,0.08716,0.08743,0.08712,0.0873,151890,13260.37573
2025-03-22 08:00:00,1742619600000,0.0873,0.08827,0.08719,0.08813,825491,72347.42209
2025-03-22 09:00:00,1742623200000,0.08813,0.0887,0.08812,0.08864,847473,75010.48896
2025-03-22 10:00:00,1742626800000,0.08864,0.08914,0.08859,0.08874,1034097,91855.24683
2025-03-22 11:00:00,1742630400000,0.08874,0.08919,0.08861,0.08892,272462,24198.52956
2025-03-22 12:00:00,1742634000000,0.08892,0.08955,0.08892,0.08934,204210,18244.55428
2025-03-22 13:00:00,1742637600000,0.08934,0.08945,0.08902,0.08915,274161,24450.46359
2025-03-22 14:00:00,1742641200000,0.08915,0.0896,0.08911,0.08944,323825,28949.95865
2025-03-22 15:00:00,1742644800000,0.08944,0.08968,0.08899,0.08956,1512324,135193.12536
2025-03-22 16:00:00,1742648400000,0.08956,0.08963,0.08913,0.08931,273246,24414.4364
2025-03-22 17:00:00,1742652000000,0.08931,0.08946,0.08891,0.08931,319717,28512.81443
2025-03-22 18:00:00,1742655600000,0.08931,0.08984,0.08906,0.08973,10106816,904686.48233
2025-03-22 19:00:00,1742659200000,0.08973,0.09069,0.08966,0.09066,1668645,150783.84455
2025-03-22 20:00:00,1742662800000,0.09066,0.09132,0.08967,0.09092,24047450,2165325.29125
2025-03-22 21:00:00,1742666400000,0.09092,0.09264,0.0909,0.09143,2188052,200851.15396
2025-03-22 22:00:00,1742670000000,0.09143,0.09231,0.09131,0.09224,334103,30684.29617
2025-03-22 23:00:00,1742673600000,0.09224,0.09245,0.09166,0.09173,249866,23042.13547
2025-03-23 00:00:00,1742677200000,0.09173,0.0929,0.0913,0.09131,780842,71923.74484
2025-03-23 01:00:00,1742680800000,0.09131,0.09177,0.09097,0.09115,258722,23637.67972
2025-03-23 02:00:00,1742684400000,0.09115,0.09115,0.09069,0.09091,555210,50443.00921
2025-03-23 03:00:00,1742688000000,0.09091,0.09114,0.09043,0.09066,496260,45104.60094
2025-03-23 04:00:00,1742691600000,0.09066,0.09211,0.09063,0.09199,290920,26599.11004
2025-03-23 05:00:00,1742695200000,0.09199,0.09237,0.09144,0.09205,152536,14009.53711
2025-03-23 06:00:00,1742698800000,0.09205,0.09236,0.09156,0.09236,195797,18002.11528
2025-03-23 07:00:00,1742702400000,0.09236,0.09256,0.09156,0.09158,251604,23172.17276
2025-03-23 08:00:00,1742706000000,0.09158,0.09169,0.09072,0.09109,615966,56151.78959
2025-03-23 09:00:00,1742709600000,0.09109,0.09118,0.09051,0.0908,188509,17105.56611
2025-03-23 10:00:00,1742713200000,0.0908,0.09116,0.0905,0.09091,175621,15948.53973
2025-03-23 11:00:00,1742716800000,0.09091,0.09121,0.0905,0.09051,485108,44080.41448
2025-03-23 12:00:00,1742720400000,0.09051,0.09077,0.09016,0.09054,409504,37001.53784
2025-03-23 13:00:00,1742724000000,0.09054,0.09065,0.0901,0.09032,903584,81606.43519
2025-03-23 14:00:00,1742727600000,0.09032,0.09069,0.08958,0.08979,617743,55650.992
2025-03-23 15:00:00,1742731200000,0.08979,0.09037,0.08956,0.08969,1496364,134736.96614
2025-03-23 16:00:00,1742734800000,0.08969,0.09007,0.08931,0.09006,460625,41372.57643
2025-03-23 17:00:00,1742738400000,0.09006,0.09007,0.08908,0.08909,300424,26874.38514
2025-03-23 18:00:00,1742742000000,0.08909,0.08959,0.08905,0.08921,167474,14973.62351
2025-03-23 19:00:00,1742745600000,0.08921,0.08925,0.08867,0.08877,523534,46558.08498
2025-03-23 20:00:00,1742749200000,0.08877,0.08893,0.08791,0.08826,348708,30803.08774
2025-03-23 21:00:00,1742752800000,0.08826,0.08846,0.08767,0.08775,4296505,378051.53829
2025-03-23 22:00:00,1742756400000,0.08775,0.08858,0.08773,0.08841,8248226,726449.83068
2025-03-23 23:00:00,1742760000000,0.08841,0.0888,0.08835,0.0884,276673,24498.07468
2025-03-24 00:00:00,1742763600000,0.0884,0.08882,0.08833,0.08879,403500,35732.26688
2025-03-24 01:00:00,1742767200000,0.08879,0.08922,0.08876,0.089,135957,12103.19978
2025-03-24 02:00:00,1742770800000,0.089,0.08939,0.08861,0.08924,9886692,880434.82633
2025-03-24 03:00:00,1742774400000,0.08924,0.08999,0.08877,0.0894,535138,47822.03028
2025-03-24 04:00:00,1742778000000,0.0894,0.08942,0.08792,0.08798,1002065,88876.96425
2025-03-24 05:00:00,1742781600000,0.08798,0.08879,0.0879,0.08867,285312,25218.23172
2025-03-24 06:00:00,1742785200000,0.08867,0.09045,0.08858,0.08998,658152,59048.57275
2025-03-24 07:00:00,1742788800000,0.08998,0.09128,0.08989,0.09113,2640507,239729.473
2025-03-24 08:00:00,1742792400000,0.09113,0.09228,0.09106,0.09182,475187,43620.05938
2025-03-24 09:00:00,1742796000000,0.09182,0.09296,0.09182,0.09266,1503179,139254.25967
2025-03-24 10:00:00,1742799600000,0.09266,0.09279,0.09151,0.09155,706839,65099.41406
2025-03-24 11:00:00,1742803200000,0.09155,0.09228,0.09148,0.09185,785972,72282.93594
2025-03-24 12:00:00,1742806800000,0.09185,0.0922,0.09133,0.09206,9469907,868125.69169
2025-03-24 13:00:00,1742810400000,0.09206,0.09211,0.09129,0.09201,1037408,95072.06677
2025-03-24 14:00:00,1742814000000,0.09201,0.09204,0.09155,0.09195,561761,51557.20697
