timestamp,timestamp,open,high,low,close,volume,turnover
2025-03-16 02:00:00,1742079600000,0.09727,0.09727,0.09652,0.09674,659709,63867.37712
2025-03-16 03:00:00,1742083200000,0.09674,0.09675,0.09535,0.09576,3855317,369780.3905
2025-03-16 04:00:00,1742086800000,0.09576,0.0959,0.09473,0.09501,1244882,118538.7249
2025-03-16 05:00:00,1742090400000,0.09501,0.09562,0.0948,0.09503,979970,93269.97998
2025-03-16 06:00:00,1742094000000,0.09503,0.09644,0.09499,0.09637,629705,60261.19994
2025-03-16 07:00:00,1742097600000,0.09637,0.09665,0.09604,0.09619,923718,89034.54538
2025-03-16 08:00:00,1742101200000,0.09619,0.09757,0.09615,0.09724,1979299,191813.42001
2025-03-16 09:00:00,1742104800000,0.09724,0.09861,0.09703,0.09844,1395972,136826.53764
2025-03-16 10:00:00,1742108400000,0.09844,0.10029,0.09771,0.09968,2791297,276700.41129
2025-03-16 11:00:00,1742112000000,0.09968,0.10111,0.09904,0.09969,4619865,461490.77024
2025-03-16 12:00:00,1742115600000,0.09969,0.09983,0.09823,0.09919,2380147,235669.44294
2025-03-16 13:00:00,1742119200000,0.09919,0.09934,0.09691,0.09695,3627795,354698.96941
2025-03-16 14:00:00,1742122800000,0.09695,0.09696,0.09359,0.09417,5036451,479646.63128
2025-03-16 15:00:00,1742126400000,0.09417,0.0961,0.09417,0.09564,1690947,160997.06078
2025-03-16 16:00:00,1742130000000,0.09564,0.09789,0.09482,0.09564,6053900,583509.10113
2025-03-16 17:00:00,1742133600000,0.09564,0.09735,0.09462,0.09618,3487581,334816.514
2025-03-16 18:00:00,1742137200000,0.09618,0.09651,0.09472,0.09544,1846493,176241.56759
2025-03-16 19:00:00,1742140800000,0.09544,0.09727,0.09516,0.0959,2342012,225938.15443
2025-03-16 20:00:00,1742144400000,0.0959,0.09677,0.09556,0.09629,1104439,106132.03266
2025-03-16 21:00:00,1742148000000,0.09629,0.09633,0.09511,0.09547,856093,81894.32148
2025-03-16 22:00:00,1742151600000,0.09547,0.09547,0.09379,0.09413,3381811,318917.2626
2025-03-16 23:00:00,1742155200000,0.09413,0.09473,0.0938,0.09436,1190040,112131.75838
2025-03-17 00:00:00,1742158800000,0.09436,0.09437,0.09336,0.09345,412678,38686.42178
2025-03-17 01:00:00,1742162400000,0.09345,0.09468,0.09313,0.0935,1124639,105478.29957
2025-03-17 02:00:00,1742166000000,0.0935,0.09382,0.09185,0.09263,5315294,491632.0715
2025-03-17 03:00:00,1742169600000,0.09263,0.09439,0.09221,0.094,1436331,133829.70936
2025-03-17 04:00:00,1742173200000,0.094,0.09483,0.09267,0.09468,1381281,129377.88727
2025-03-17 05:00:00,1742176800000,0.09468,0.09557,0.09424,0.09541,929283,88213.02912
2025-03-17 06:00:00,1742180400000,0.09541,0.09771,0.09541,0.09745,2450167,236671.82838
2025-03-17 07:00:00,1742184000000,0.09745,0.09832,0.09661,0.09773,2020948,196782.66108
2025-03-17 08:00:00,1742187600000,0.09773,0.09803,0.09692,0.0978,884674,86253.92122
2025-03-17 09:00:00,1742191200000,0.0978,0.09951,0.09747,0.09806,2713143,267077.6899
2025-03-17 10:00:00,1742194800000,0.09806,0.09862,0.09643,0.09861,3796095,370081.95721
2025-03-17 11:00:00,1742198400000,0.09861,0.09868,0.0973,0.09841,1067716,104722.14393
